,Investigation Type,Event Date,Location,Country,Airport Name,Injury Severity,Aircraft Damage,Make,Model,Amateur Built,Number Of Engines,Engine Type,Purpose Of Flight,Total Fatal Injuries,Total Serious Injuries,Total Minor Injuries,Total Uninjured,Weather Condition,Broad Phase Of Flight,Total Passengers,Make-Model
3130,Incident,1982-10-26,"HOMER, AK",United States,BELUGA LAKE SEAPLANE,Incident,Minor,De Havilland,DHC-3,No,1.0,Reciprocating,Ferry,0.0,0.0,0.0,1.0,VMC,Takeoff,1.0,De Havilland DHC-3
3135,Accident,1982-10-27,"CARROLLTON, TX",United States,ADDISON,Fatal,Destroyed,Piper,PA-31P,No,2.0,Reciprocating,Business,4.0,0.0,0.0,0.0,VMC,Approach,4.0,Piper PA-31P
3145,Accident,1982-10-28,"COLUMBUS, OH",United States,PORT COLUMBUS,Fatal,Substantial,Piper,PA-30,No,2.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,VMC,Taxi,2.0,Piper PA-30
3150,Accident,1982-10-29,"STONY RIVER, AK",United States,Unknown,Fatal,Substantial,Cessna,185,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,VMC,Landing,2.0,Cessna 185
3159,Accident,1982-10-31,"BATON ROUGE, LA",United States,RYAN AIRPORT,Fatal,Destroyed,Piper,PA-31-350,No,2.0,Reciprocating,Business,3.0,0.0,0.0,0.0,IMC,Takeoff,3.0,Piper PA-31-350
3173,Accident,1982-11-01,"WINSTON-SALEM, NC",United States,SMITH-REYNOLDS,Fatal,Substantial,Beech,B90,No,2.0,Turbo Prop,Ferry,0.0,0.0,0.0,2.0,VMC,Taxi,2.0,Beech B90
3174,Accident,1982-11-01,"MEADVILLE, PA",United States,PORT MEADVILLE,Fatal,Substantial,Cessna,402B,No,2.0,Reciprocating,Unknown,0.0,0.0,0.0,3.0,VMC,Landing,3.0,Cessna 402B
3175,Accident,1982-11-01,"HOUSTON, TX",United States,Unknown,Fatal,Substantial,Piper,PA-32RT-300,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,IMC,Unknown,2.0,Piper PA-32RT-300
3176,Accident,1982-11-01,"ANDREWS, TX",United States,Unknown,Fatal,Substantial,Piper,PA-25-235,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Landing,1.0,Piper PA-25-235
3180,Accident,1982-11-02,"NORMANGEE, TX",United States,Unknown,Fatal,Destroyed,Cessna,P210N,No,1.0,Reciprocating,Business,4.0,0.0,0.0,0.0,VMC,Climb,4.0,Cessna P210N
3186,Accident,1982-11-03,"CHATTANOOGA, TN",United States,LOVELL FIELD,Fatal,Substantial,Cessna,210E,No,1.0,Reciprocating,Business,0.0,0.0,0.0,3.0,VMC,Climb,3.0,Cessna 210E
3199,Accident,1982-11-05,"SAN FRANCISCO, CA",United States,SAN FRANCISCO INTERN.,Fatal,Substantial,Swearingen,SA-226TC,No,2.0,Turbo Prop,Unknown,0.0,0.0,2.0,2.0,VMC,Takeoff,4.0,Swearingen SA-226TC
3200,Accident,1982-11-06,"NEAR IRWIN, ID",United States,Unknown,Fatal,Destroyed,Cessna,180B,No,1.0,Reciprocating,Unknown,1.0,2.0,0.0,0.0,VMC,Maneuvering,3.0,Cessna 180B
3232,Accident,1982-11-08,"EVANSVILLE, IN",United States,DRESS REGIONAL,Fatal,Substantial,Cessna,421C,No,2.0,Reciprocating,Unknown,0.0,0.0,0.0,3.0,VMC,Landing,3.0,Cessna 421C
3235,Accident,1982-11-09,"EL PASO, TX",United States,Unknown,Fatal,Substantial,Piper,PA-24-260,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Cruise,1.0,Piper PA-24-260
3237,Accident,1982-11-10,"COALING, CA",United States,Unknown,Fatal,Destroyed,Piper,PA-28R-201T,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Cruise,1.0,Piper PA-28R-201T
3239,Incident,1982-11-10,"GREENBORO, NC",United States,Unknown,Incident,Minor,Convair,340,No,2.0,Reciprocating,Executive/corporate,0.0,0.0,0.0,3.0,VMC,Cruise,3.0,Convair 340
3244,Accident,1982-11-10,"FORT YUKON, AK",United States,FORT YUKON,Fatal,Substantial,Beech,A36,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Approach,1.0,Beech A36
3251,Accident,1982-11-11,"ENGLEWOOD, CO",United States,ARAPAHOE COUNTY,Fatal,Substantial,Mitsubishi,MU-2B-60,No,2.0,Turbo Prop,Unknown,0.0,0.0,0.0,1.0,VMC,Takeoff,1.0,Mitsubishi MU-2B-60
3252,Accident,1982-11-11,"NEAR SEWARD, AK",United States,Unknown,Fatal,Substantial,Piper,PA-32-300,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,4.0,VMC,Landing,4.0,Piper PA-32-300
3254,Accident,1982-11-12,"BREVARD, NC",United States,Unknown,Fatal,Destroyed,Piper,PA-31-350,No,2.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,VMC,Descent,1.0,Piper PA-31-350
3256,Accident,1982-11-12,"WICHITA, KS",United States,MID CONTINENT,Fatal,Substantial,Cessna,501,No,2.0,Turbo Jet,Unknown,0.0,0.0,0.0,1.0,VMC,Approach,1.0,Cessna 501
3265,Incident,1982-11-14,"CLARKSBURG, WV",United States,BENEDUM,Incident,Minor,Cessna,185,No,1.0,Reciprocating,Ferry,0.0,0.0,0.0,3.0,VMC,Landing,3.0,Cessna 185
3275,Accident,1982-11-16,"HONOLULU, HI",United States,HONOLULU INTL. AIRPORT,Fatal,Destroyed,Piper,PA-28-140,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Cruise,1.0,Piper PA-28-140
3276,Incident,1982-11-16,"HUNTSVILLE, AL",United States,Unknown,Incident,Minor,Beech,G18S,No,2.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,VMC,Descent,2.0,Beech G18S
3290,Accident,1982-11-17,"ELIM, AK",United States,ELIM,Fatal,Substantial,Cessna,170B,No,1.0,Reciprocating,Business,0.0,1.0,0.0,1.0,VMC,Maneuvering,2.0,Cessna 170B
3292,Accident,1982-11-18,"MOUNTAIN VIEW, MO",United States,MOUTAIN VIEW AIRPORT,Fatal,Destroyed,Cessna,551,No,2.0,Turbo Fan,Business,3.0,0.0,0.0,0.0,IMC,Takeoff,3.0,Cessna 551
3293,Accident,1982-11-18,"SHEBOYGAN, WI",United States,SHEBOYGAN COUNTY,Fatal,Destroyed,Piper,601P,No,2.0,Reciprocating,Business,0.0,1.0,0.0,0.0,VMC,Approach,1.0,Piper 601P
3297,Accident,1982-11-19,"PLYMOUTH, MA",United States,PLYMOUTH MUNICIPAL,Fatal,Destroyed,Piper,PA-28-180,No,1.0,Reciprocating,Unknown,0.0,3.0,0.0,0.0,VMC,Takeoff,3.0,Piper PA-28-180
3302,Accident,1982-11-19,"MCCUTCHANVILLE, IN",United States,Unknown,Fatal,Destroyed,Piper,PA-44-180,No,2.0,Reciprocating,Business,1.0,0.0,0.0,0.0,IMC,Takeoff,1.0,Piper PA-44-180
3307,Accident,1982-11-20,"SODA SPRINGS, ID",United States,Unknown,Fatal,Destroyed,Cessna,TU206G,No,1.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,IMC,Cruise,1.0,Cessna TU206G
3317,Accident,1982-11-20,"35 NM W. ANDROS, BAHAMAS",Bahamas,Unknown,Fatal,Substantial,Cessna,337,No,2.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Landing,2.0,Cessna 337
3344,Accident,1982-11-23,"CULLMAN, AL",United States,FOLSOM,Fatal,Destroyed,Beech,95-B55,No,2.0,Reciprocating,Unknown,2.0,0.0,0.0,0.0,IMC,Takeoff,2.0,Beech 95-B55
3349,Accident,1982-11-24,"MIDDLETOWN, PA",United States,OLMSTED FIELD,Fatal,Substantial,Cessna,172RG,No,1.0,Reciprocating,Ferry,0.0,0.0,0.0,1.0,VMC,Taxi,1.0,Cessna 172RG
3368,Accident,1982-11-26,"GUSTAVUS, AK",United States,GUSTAVUS,Fatal,Substantial,Piper,PA-32R-300,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Takeoff,1.0,Piper PA-32R-300
3375,Accident,1982-11-28,"KANSAS CITY, MO",United States,Unknown,Fatal,Destroyed,Piper,PA-34,No,2.0,Reciprocating,Business,2.0,0.0,0.0,0.0,IMC,Cruise,2.0,Piper PA-34
3386,Accident,1982-11-29,"HAZLETON, PA",United States,HAZLETON MUNICIPAL,Fatal,Destroyed,Beech,C23,No,1.0,Reciprocating,Business,2.0,0.0,0.0,0.0,IMC,Maneuvering,2.0,Beech C23
3390,Accident,1982-11-30,"BREVIG MISSION, AK",United States,Unknown,Fatal,Substantial,Piper,PA-18-150,No,1.0,Reciprocating,Business,0.0,0.0,1.0,0.0,VMC,Landing,1.0,Piper PA-18-150
3393,Accident,1982-12-01,"DOUGLASSVILLE, PA",United States,POTTSTOWN MUNICIPAL,Fatal,Destroyed,Piper,PA-32-260,No,1.0,Reciprocating,Unknown,3.0,2.0,0.0,0.0,IMC,Go-around,5.0,Piper PA-32-260
3395,Accident,1982-12-01,"HOOD RIVER, OR",United States,HOOD RIVER,Fatal,Substantial,Stinson,108-2,No,1.0,Reciprocating,Ferry,0.0,0.0,0.0,1.0,VMC,Takeoff,1.0,Stinson 108-2
3396,Accident,1982-12-01,"MILES CITY, MT",United States,MILES CITY MUNICIPAL,Fatal,Substantial,Cessna,310R,No,2.0,Reciprocating,Unknown,0.0,0.0,0.0,5.0,IMC,Landing,5.0,Cessna 310R
3397,Accident,1982-12-01,"SANTA RITA, MT",United States,SANTA RITA,Fatal,Substantial,Cessna,T188C,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Landing,1.0,Cessna T188C
3405,Accident,1982-12-02,"VENICE, LA",United States,SHELL SPB,Fatal,Substantial,Cessna,185,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Takeoff,1.0,Cessna 185
3406,Accident,1982-12-03,"MONTICELLO, NY",United States,SULLIVAN COUNTY INT'L.,Fatal,Substantial,Cessna,401,No,2.0,Reciprocating,Ferry,0.0,0.0,0.0,1.0,IMC,Go-around,1.0,Cessna 401
3409,Accident,1982-12-04,"NEAR VICHY, MO",United States,Unknown,Fatal,Destroyed,Beech,C23,No,1.0,Reciprocating,Business,0.0,0.0,1.0,0.0,IMC,Cruise,1.0,Beech C23
3429,Accident,1982-12-06,"LOVINGTON, NM",United States,LOVINGTON,Fatal,Substantial,Beech,58,No,2.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Takeoff,1.0,Beech 58
3434,Accident,1982-12-07,"PUEBLO, CO",United States,Unknown,Fatal,Destroyed,Swearingen,SA-227AC,No,2.0,Turbo Prop,Unknown,2.0,0.0,0.0,0.0,IMC,Descent,2.0,Swearingen SA-227AC
3437,Accident,1982-12-07,"CHANTILLY, VA",United States,DULLES INTL,Fatal,Substantial,Swearingen,SA-226TC,No,2.0,Turbo Prop,Unknown,0.0,0.0,0.0,6.0,VMC,Landing,6.0,Swearingen SA-226TC
3444,Accident,1982-12-09,"NEAR KLAWOCK, AK",United States,Unknown,Fatal,Destroyed,De Havilland,DHC-2,No,1.0,Reciprocating,Unknown,8.0,0.0,0.0,0.0,VMC,Maneuvering,8.0,De Havilland DHC-2
3445,Incident,1982-12-09,"NEAR PALM SPRIN, CA",United States,Unknown,Incident,Minor,Cessna,551,No,2.0,Turbo Jet,Business,0.0,0.0,0.0,1.0,IMC,Climb,1.0,Cessna 551
3446,Accident,1982-12-09,"500 NM E, HONOLULU, HI",United States,Unknown,Fatal,Destroyed,Piper,PA-31-350,No,2.0,Reciprocating,Ferry,2.0,0.0,0.0,1.0,VMC,Cruise,3.0,Piper PA-31-350
3460,Accident,1982-12-11,"SAVANNAH, GA",United States,SAVANNAH MUNICIPAL,Fatal,Destroyed,Cessna,421B,No,2.0,Reciprocating,Business,4.0,0.0,0.0,0.0,IMC,Go-around,4.0,Cessna 421B
3489,Accident,1982-12-15,"DEFIANCE, OH",United States,DEFIANCE MEMORIAL,Fatal,Destroyed,Cessna,T210,No,1.0,Reciprocating,Unknown,2.0,0.0,0.0,0.0,IMC,Approach,2.0,Cessna T210
3493,Accident,1982-12-15,"MUSKEGON, MI",United States,MUSKEGON,Fatal,Substantial,Mitsubishi,MU-2B-20,No,2.0,Turbo Prop,Business,0.0,0.0,1.0,4.0,VMC,Maneuvering,5.0,Mitsubishi MU-2B-20
3495,Accident,1982-12-16,"BENAVIDES, TX",United States,Unknown,Fatal,Destroyed,Cessna,340,No,2.0,Reciprocating,Unknown,2.0,0.0,0.0,0.0,VMC,Approach,2.0,Cessna 340
3499,Accident,1982-12-16,"DEWITT, NE",United States,Unknown,Fatal,Substantial,Piper,PA-32R-300,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,5.0,IMC,Cruise,5.0,Piper PA-32R-300
3501,Accident,1982-12-17,"HOMESTEAD, FL",United States,HOMESTEAD MUNICIPAL,Fatal,Destroyed,Piper,PA-32R-301,No,1.0,Reciprocating,Business,0.0,1.0,0.0,0.0,VMC,Takeoff,1.0,Piper PA-32R-301
3515,Accident,1982-12-18,"GAYLORD, MI",United States,OTSEGO COUNTY,Fatal,Substantial,Cessna,310R,No,2.0,Reciprocating,Business,0.44408045977011495,0.0,0.0,1.0,IMC,Cruise,1.444080459770115,Cessna 310R
3516,Accident,1982-12-18,"NEAR PORT ALSWO, AK",United States,Unknown,Fatal,Substantial,De Havilland,DHC-2,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,5.0,VMC,Landing,5.0,De Havilland DHC-2
3518,Accident,1982-12-19,"NEAR MCALLEN, TX",United States,Unknown,Fatal,Destroyed,Cessna,182L,No,1.0,Reciprocating,Unknown,2.0,0.0,0.0,0.0,VMC,Approach,2.0,Cessna 182L
3519,Accident,1982-12-19,"JOHNS ISLE, SC",United States,CHARLESTON EXECUTIVE,Fatal,Destroyed,Piper,PA-23-250,No,2.0,Reciprocating,Business,0.0,0.0,1.0,0.0,VMC,Takeoff,1.0,Piper PA-23-250
3524,Accident,1982-12-20,"LITTLE ROCK, AR",United States,ADAMS FIELD,Fatal,Substantial,Cessna,421C,No,2.0,Reciprocating,Executive/corporate,0.0,0.0,0.0,2.0,VMC,Landing,2.0,Cessna 421C
3525,Accident,1982-12-20,"GASPORT, NY",United States,GASPORT,Fatal,Substantial,Beech,56TC,No,2.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,IMC,Takeoff,1.0,Beech 56TC
3526,Accident,1982-12-20,"GILLETTE, WY",United States,GILLETTE CAMPBELLL COUNTY,Fatal,Substantial,Swearingen,SA-227AC,No,2.0,Turbo Prop,Unknown,0.0,0.0,0.0,5.0,VMC,Takeoff,5.0,Swearingen SA-227AC
3527,Accident,1982-12-20,"COLUMBIA, SC",United States,COLUMBIA,Fatal,Substantial,Piper,PA-34-200,No,2.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Landing,1.0,Piper PA-34-200
3528,Incident,1982-12-21,"WATERLOO, IA",United States,WATERLOO MUNI,Incident,Minor,Piper,PA31-350,No,2.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,VMC,Landing,2.0,Piper PA31-350
3545,Accident,1982-12-23,"FORT PAYNE, AL",United States,ISBELL FIELD,Fatal,Substantial,Cessna,421B,No,2.0,Reciprocating,Business,0.0,0.0,0.0,6.0,VMC,Landing,6.0,Cessna 421B
3546,Accident,1982-12-24,"DUBUQUE, IA",United States,Unknown,Fatal,Destroyed,Piper,PA-31-350,No,2.0,Reciprocating,Unknown,2.0,0.0,0.0,0.0,IMC,Approach,2.0,Piper PA-31-350
3559,Accident,1982-12-26,"ANIMAS, NM",United States,Unknown,Fatal,Destroyed,Piper,PA-32-300,No,1.0,Reciprocating,Unknown,7.0,0.0,0.0,0.0,UNK,Cruise,7.0,Piper PA-32-300
3566,Accident,1982-12-27,"ASPEN, CO",United States,ASPEN-PITKIN COUNTY,Fatal,Destroyed,Cessna,404,No,2.0,Reciprocating,Unknown,1.0,3.0,3.0,0.0,VMC,Takeoff,7.0,Cessna 404
3568,Accident,1982-12-27,"NEW ORLEANS, LA",United States,Unknown,Fatal,Substantial,Cessna,A185F,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Cruise,1.0,Cessna A185F
3569,Accident,1982-12-28,"RESERVE, NM",United States,RESERVE-CATRON COUNTY,Fatal,Destroyed,Cessna,T210M,No,1.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,VMC,Takeoff,1.0,Cessna T210M
3570,Accident,1982-12-28,"ROBERTSON, WY",United States,Unknown,Fatal,Destroyed,Cessna,T210M,No,1.0,Reciprocating,Business,1.0,0.0,0.0,0.0,VMC,Cruise,1.0,Cessna T210M
3577,Accident,1982-12-30,"FT. LAUDERDALE, FL",United States,FT. LAUDERDALE EXECUTIVE,Fatal,Destroyed,Cessna,310R,No,2.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,VMC,Takeoff,1.0,Cessna 310R
3579,Accident,1982-12-30,"DAUFUSKIE ISLAN, SC",United States,Unknown,Fatal,Destroyed,Piper,PA-28-180,No,1.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,IMC,Unknown,1.0,Piper PA-28-180
3596,Accident,1982-12-31,"CALISTOGA, CA",United States,CALISTOGA,Fatal,Substantial,Aeronca,7AC,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,UNK,Landing,1.0,Aeronca 7AC
3597,Accident,1982-12-31,"HOUSTON, TX",United States,WEISER,Fatal,Substantial,Cessna,210N,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Cruise,1.0,Cessna 210N
3599,Accident,1982-12-31,"NUNAPITCHUK, AK",United States,NUNAPITCHUK,Fatal,Substantial,Piper,PA-32,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,7.0,VMC,Takeoff,7.0,Piper PA-32
7708,Accident,1984-03-14,"MYRTLE BEACH, SC",United States,GRAND STRAND,Fatal,Substantial,Beech,99,No,2.0,Turbo Prop,Unknown,0.44408045977011495,1.0,0.0,1.0,VMC,Landing,2.444080459770115,Beech 99
11638,Accident,1985-05-13,"MESA, AZ",United States,FALCON FLD.,Fatal,Destroyed,Cessna,T303,No,2.0,Reciprocating,Positioning,0.44408045977011495,1.0,1.0,1.0,VMC,Approach,3.444080459770115,Cessna T303
12683,Incident,1985-08-16,"HILTON HEAD, SC",United States,HILTON HEAD,Incident,Substantial,Cessna,441,No,2.0,Turbo Prop,Business,0.44408045977011495,1.0,4.0,4.0,VMC,Landing,9.444080459770115,Cessna 441
20014,Accident,1988-04-05,"ST. PAUL, MN",United States,Unknown,Fatal,Substantial,Beech,B90,No,2.0,Turbo Prop,Unknown,0.44408045977011495,1.0,1.0,5.0,IMC,Cruise,7.444080459770115,Beech B90
21037,Accident,1988-08-01,"SELBYVILLE, DE",United States,WARRINGTON,Fatal,Substantial,Cessna,150K,No,1.0,Reciprocating,Unknown,0.44408045977011495,1.0,1.0,1.0,VMC,Maneuvering,3.444080459770115,Cessna 150K
21118,Accident,1988-08-07,"RACINE, WV",United States,YEAGER,Fatal,Substantial,Piper,PA-28-180,No,1.0,Reciprocating,Ferry,0.44408045977011495,1.0,1.0,1.0,VMC,Cruise,3.444080459770115,Piper PA-28-180
22110,Accident,1988-12-24,"MADISON, IN",United States,Unknown,Fatal,Destroyed,Cessna,310R,No,2.0,Reciprocating,Positioning,2.0,1.0,1.0,1.0,VMC,Approach,5.0,Cessna 310R
22841,Accident,1989-04-27,"AINSWORTH, NE",United States,Unknown,Fatal,Destroyed,Maule,M-5,No,1.0,Reciprocating,Other Work Use,3.0,1.0,1.0,1.0,IMC,Climb,6.0,Maule M-5
23627,Accident,1989-07-30,"SALISBURY TWP, PA",United States,ALLENTOWN QUEEN CITY,Fatal,Destroyed,Cessna,182B,No,1.0,Reciprocating,Other Work Use,7.0,1.0,1.0,1.0,VMC,Descent,10.0,Cessna 182B
24825,Accident,1990-01-29,"WILLISTON, VT",United States,BURLINGTON,Fatal,Destroyed,Cessna,208B,No,1.0,Turbo Prop,Unknown,2.0,1.0,1.0,1.0,IMC,Takeoff,5.0,Cessna 208B
25965,Accident,1990-07-05,"COLDFOOT, AK",United States,COLDFOOT STRIP,Fatal,Destroyed,Piper,PA-28-180,No,1.0,Reciprocating,Business,1.0,1.0,0.0,0.0,VMC,Descent,2.0,Piper PA-28-180
29620,Accident,1991-12-20,"FLAGSTAFF, AZ",United States,FLAGSTAFF,Fatal,Destroyed,Beech,58P,No,2.0,Reciprocating,Business,2.0,0.0,0.0,1.0,IMC,Approach,3.0,Beech 58P
32592,Accident,1993-04-23,"KASHWITNA, AK",United States,Unknown,Fatal,Destroyed,Piper,PA-18-150,No,1.0,Reciprocating,Business,2.0,1.0,1.0,2.0,VMC,Maneuvering,6.0,Piper PA-18-150
34275,Accident,1993-12-12,"PORT LIONS, AK",United States,PORT LIONS,Fatal,Substantial,Piper,PA-32,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,5.0,VMC,Landing,5.0,Piper PA-32
35933,Accident,1994-08-31,"CAPE SABINE, AK",United States,CAPE SABINE,Fatal,Substantial,Cessna,208,No,1.0,Turbo Prop,Unknown,0.44408045977011495,0.0,1.0,2.0,VMC,Landing,3.444080459770115,Cessna 208
36569,Accident,1994-12-27,"HOLTVILLE, CA",United States,IMPERIAL COUNTY AIRPORT,Fatal,Destroyed,Piper,PA-28-140,No,1.0,Reciprocating,Business,2.0,0.0,1.0,4.0,VMC,Go-around,7.0,Piper PA-28-140
39223,Accident,1996-03-13,"CRIPPLE, AK",United States,Unknown,Fatal,Substantial,Cessna,185,No,1.0,Reciprocating,Unknown,0.44408045977011495,4.0,2.0,1.0,VMC,Landing,7.444080459770115,Cessna 185
45978,Accident,1999-04-24,"Georgetown, Guyana",Guyana,Unknown,Unavailable,Destroyed,Cessna,172M,No,1.1114300626304803,Unknown,Unknown,0.44408045977011495,1.0,2.0,2.0,UNK,Unknown,5.444080459770115,Cessna 172M
46477,Accident,1999-06-30,"LEIGE, Belgium",Belgium,Unknown,Fatal,Destroyed,Beech,99,No,1.1114300626304803,Unknown,Unknown,2.0,1.0,2.0,3.0,UNK,Unknown,8.0,Beech 99
50420,Accident,2001-04-22,"Saint Mamet, France",France,Unknown,Fatal,Destroyed,Mooney,M20E,No,1.0,Reciprocating,Unknown,3.0,0.0,0.0,0.0,Unknown,Unknown,3.0,Mooney M20E
50430,Accident,2001-04-25,"BELLA BELLA, BC, CANADA",Canada,Unknown,Fatal,Substantial,Cessna,TR182,No,1.1114300626304803,Unknown,Unknown,0.44408045977011495,0.0,0.0,1.0,Unknown,Unknown,1.444080459770115,Cessna TR182
50597,Accident,2001-05-21,"WESTON, IRELAND",Ireland,Unknown,Fatal,Substantial,Piper,PA-28,No,1.1114300626304803,Unknown,Unknown,0.44408045977011495,0.0,0.0,2.0,Unknown,Unknown,2.444080459770115,Piper PA-28
51768,Accident,2001-11-12,"Graham, TX",United States,Graham Municipal,Fatal,Destroyed,Piper,PA-31T1,No,2.0,Turbo Prop,Executive/corporate,4.0,1.0,0.0,2.0,IMC,Approach,7.0,Piper PA-31T1
51932,Accident,2001-12-23,"Piura, Peru",Peru,Unknown,Fatal,Destroyed,Cessna,337D,No,1.1114300626304803,Unknown,Business,3.0,1.0,0.0,2.0,VMC,Unknown,6.0,Cessna 337D
53474,Accident,2002-09-09,"SAN SALVADOR, El Salvador",El Salvador,Unknown,Fatal,Destroyed,Cessna,310R,No,1.1114300626304803,Unknown,Executive/corporate,5.0,1.0,2.0,1.0,VMC,Unknown,9.0,Cessna 310R
53892,Accident,2002-12-04,"Lewisville, TX",United States,Unknown,Fatal,Destroyed,Cessna,402C,No,2.0,Turbo Prop,Positioning,1.0,2.0,1.0,2.0,IMC,Maneuvering,6.0,Cessna 402C
53955,Accident,2002-12-25,"MANTEO, NC",United States,Unknown,Fatal,Substantial,Cessna,208B,No,1.0,Turbo Prop,Positioning,1.0,2.0,1.0,1.0,IMC,Approach,5.0,Cessna 208B
54933,Accident,2003-06-25,"ILIAMNA, AK",United States,Unknown,Fatal,Substantial,De Havilland,DHC-2,No,1.0,Reciprocating,Business,0.44408045977011495,1.0,3.0,1.0,VMC,Takeoff,5.444080459770115,De Havilland DHC-2
55503,Accident,2003-09-13,"KNEELAND, CA",United States,Kneeland Airport,Fatal,Substantial,Beech,58,No,2.0,Reciprocating,Business,0.44408045977011495,1.0,1.0,2.0,VMC,Landing,4.444080459770115,Beech 58
55523,Accident,2003-09-16,"Soto La Marina, Mexico",Mexico,Unknown,Fatal,Destroyed,Aero Commander,690,No,1.1114300626304803,Unknown,Business,1.0,1.0,1.0,1.0,VMC,Unknown,4.0,Aero Commander 690
55555,Accident,2003-09-21,"PAVAS, COSTA RICA",Costa Rica,Unknown,Fatal,Substantial,Piper,PA-60,No,1.1114300626304803,Unknown,Other Work Use,0.44408045977011495,1.0,1.0,4.0,VMC,Unknown,6.444080459770115,Piper PA-60
56285,Accident,2004-02-28,"GRAPE CREEK, TX",United States,San Angelo Regional Airport/Ma,Fatal,Substantial,Cessna,T210M,No,1.0,Reciprocating,Business,0.44408045977011495,1.0,2.0,1.0,VMC,Cruise,4.444080459770115,Cessna T210M
56687,Accident,2004-05-19,"SOUTH ST. PAUL, MN",United States,Fleming Field,Fatal,Substantial,Cessna,180J,No,1.0,Reciprocating,Flight Test,0.44408045977011495,2.0,1.0,2.0,VMC,Takeoff,5.444080459770115,Cessna 180J
56816,Accident,2004-06-08,"LA BELLE, FL",United States,Unknown,Fatal,Substantial,Cessna,182H,No,1.0,Reciprocating,Other Work Use,0.44408045977011495,1.0,1.0,4.0,VMC,Cruise,6.444080459770115,Cessna 182H
56891,Accident,2004-06-20,"GULF SHORES, AL",United States,Norton Field,Fatal,Substantial,Piper,PA-25-235,No,1.0,Reciprocating,Other Work Use,0.44408045977011495,1.0,1.0,2.0,VMC,Approach,4.444080459770115,Piper PA-25-235
56914,Accident,2004-06-24,"KERRVILLE, TX",United States,Unknown,Fatal,Substantial,Mooney,M20R,No,1.0,Reciprocating,Unknown,0.44408045977011495,1.0,1.0,1.0,VMC,Landing,3.444080459770115,Mooney M20R
57024,Accident,2004-07-10,"WALTERBORO, SC",United States,Low Country Regional,Fatal,Substantial,Cessna,182A,No,1.0,Reciprocating,Business,0.44408045977011495,1.0,1.0,1.0,VMC,Descent,3.444080459770115,Cessna 182A
57065,Accident,2004-07-16,"CUT BANK, MT",United States,CUT BANK MUNI,Fatal,Substantial,Cessna,A185F,No,1.0,Reciprocating,Unknown,0.44408045977011495,1.0,1.0,2.0,VMC,Takeoff,4.444080459770115,Cessna A185F
57135,Accident,2004-07-24,"Gridley, CA",United States,Unknown,Fatal,Destroyed,Cessna,A185F,No,1.0,Reciprocating,Business,0.44408045977011495,1.0,1.0,1.0,VMC,Takeoff,3.444080459770115,Cessna A185F
57243,Accident,2004-08-08,"FRANKFORT, MI",United States,Unknown,Fatal,Substantial,Cessna,305A,No,1.0,Reciprocating,Other Work Use,0.44408045977011495,1.0,1.0,1.0,VMC,Takeoff,3.444080459770115,Cessna 305A
57310,Accident,2004-08-18,"SHOW LOW, AZ",United States,Show Low,Fatal,Substantial,Pilatus,PC-12/45,No,1.0,Turbo Prop,Positioning,0.44408045977011495,1.0,1.0,4.0,VMC,Landing,6.444080459770115,Pilatus PC-12/45
57408,Accident,2004-09-02,"CRIVITZ, WI",United States,Unknown,Fatal,Substantial,Piper,PA-32-301,No,2.0,Reciprocating,Business,0.44408045977011495,1.0,1.0,1.0,VMC,Landing,3.444080459770115,Piper PA-32-301
